City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
266,Berlevag,NO,2020-02-22 17:27:21,70.86,29.09,36.61,77,55,35.3
267,Tuatapere,NZ,2020-02-22 17:27:21,-46.13,167.68,51.01,77,81,4.0
268,Lekoni,GA,2020-02-22 17:27:21,-1.58,14.26,83.75,57,72,2.73
269,Xam Nua,LA,2020-02-22 17:27:22,20.42,104.04,51.57,99,10,2.39
270,Middle Island,US,2020-02-22 17:27:22,40.88,-72.94,46.0,22,1,10.29
271,Orocue,CO,2020-02-22 17:27:22,4.79,-71.34,101.01,27,67,10.67
272,Yumen,CN,2020-02-22 17:27:22,40.28,97.2,27.61,42,0,3.62
273,General Pico,AR,2020-02-22 17:25:47,-35.66,-63.76,81.99,14,0,9.31
274,Cuitlahuac,MX,2020-02-22 17:27:22,18.82,-96.72,75.2,60,75,14.99
275,Inuvik,CA,2020-02-22 17:22:30,68.35,-133.72,-2.2,84,90,3.36
276,San Rafael,AR,2020-02-22 17:27:23,-34.62,-68.33,77.83,24,0,17.25
277,Xuddur,SO,2020-02-22 17:27:23,4.12,43.89,83.17,30,6,11.63
278,Airai,TL,2020-02-22 17:27:23,-8.93,125.41,66.97,88,53,3.56
279,Xihe,CN,2020-02-22 17:27:23,31.69,113.47,50.22,67,8,2.73
280,Saint-Georges,GD,2020-02-22 17:27:24,12.06,-61.75,84.2,66,20,11.41
281,Dikson,RU,2020-02-22 17:27:24,73.51,80.55,14.67,93,100,25.32
282,Verkhoyansk,RU,2020-02-22 17:27:24,67.54,133.38,-10.86,100,90,1.95
283,Tiksi,RU,2020-02-22 17:27:24,71.69,128.87,-10.79,91,92,9.78
284,Antofagasta,CL,2020-02-22 17:27:24,-23.65,-70.4,72.0,68,20,16.11
285,Batagay-Alyta,RU,2020-02-22 17:27:25,67.8,130.41,-19.34,81,9,2.39
286,Ruswil,CH,2020-02-22 17:27:25,47.08,8.13,51.8,50,46,3.36
287,Bonavista,CA,2020-02-22 17:27:25,48.65,-53.11,24.01,71,9,13.0
288,Klyuchi,RU,2020-02-22 17:27:25,52.27,79.17,17.74,95,100,8.41
289,Ambilobe,MG,2020-02-22 17:27:25,-13.2,49.05,77.25,90,100,3.51
290,Pa Sang,TH,2020-02-22 17:27:25,18.53,98.94,75.0,60,20,0.98
291,Aksarka,RU,2020-02-22 17:27:26,66.56,67.8,17.58,90,95,19.73
292,Waipawa,NZ,2020-02-22 17:27:26,-41.41,175.52,55.4,82,100,24.16
293,Paamiut,GL,2020-02-22 17:27:26,61.99,-49.67,17.6,74,100,21.79
294,Aduturai,IN,2020-02-22 17:27:26,11.01,79.48,74.82,88,94,6.26
295,Comodoro Rivadavia,AR,2020-02-22 17:27:26,-45.87,-67.5,84.2,25,0,16.11
296,Salinopolis,BR,2020-02-22 17:27:27,-0.61,-47.36,79.95,82,99,5.17
297,Wajima,JP,2020-02-22 17:27:27,37.4,136.9,45.93,65,99,41.11
298,Palmer,US,2020-02-22 17:27:27,42.16,-72.33,45.0,30,20,16.11
299,Tecolutla,MX,2020-02-22 17:27:27,20.48,-97.02,62.6,72,90,5.82
300,Parkes,AU,2020-02-22 17:27:27,-33.13,148.18,71.01,64,100,5.01
301,Esmeralda,CU,2020-02-22 17:27:28,21.85,-78.12,82.4,58,40,11.41
302,Strezhevoy,RU,2020-02-22 17:27:28,60.73,77.59,5.0,84,0,4.47
303,Dalbandin,PK,2020-02-22 17:24:03,28.89,64.41,66.51,25,0,4.85
304,Birakan,RU,2020-02-22 17:27:28,49.02,131.7,-1.89,91,0,5.59
305,San Quintin,MX,2020-02-22 17:27:28,30.48,-115.95,61.65,71,70,9.55
306,Sydney,AU,2020-02-22 17:22:50,-33.87,151.21,71.01,100,40,2.24
307,Artyom,AZ,2020-02-22 17:27:29,40.47,50.33,48.2,87,90,6.93
308,Talnakh,RU,2020-02-22 17:24:53,69.49,88.4,5.0,84,75,15.66
309,Ovsyanka,RU,2020-02-22 17:27:29,55.96,92.55,23.0,85,40,2.24
310,Cayenne,GF,2020-02-22 17:27:29,4.93,-52.33,84.2,74,75,14.99
311,Namatanai,PG,2020-02-22 17:27:29,-3.67,152.43,83.48,75,24,4.14
312,Leningradskiy,RU,2020-02-22 17:27:30,69.38,178.42,-12.39,96,100,9.48
313,Clyde River,CA,2020-02-22 17:27:30,70.47,-68.59,-22.0,74,1,5.82
314,Henties Bay,NA,2020-02-22 17:27:30,-22.12,14.28,66.0,86,37,5.01
315,Kamariotissa,GR,2020-02-22 17:27:31,40.48,25.47,50.0,68,40,20.8
316,Sungaipenuh,ID,2020-02-22 17:27:32,-2.08,101.38,64.47,96,99,3.51
317,Abbeville,FR,2020-02-22 17:27:32,50.1,1.83,51.01,93,90,14.99
318,Brae,GB,2020-02-22 17:27:32,60.4,-1.35,42.8,75,96,29.97
319,Wad Rawah,SD,2020-02-22 17:26:14,15.16,33.14,77.38,11,56,13.06
320,Bagdarin,RU,2020-02-22 17:27:33,54.43,113.6,3.31,91,100,2.84
321,Sinop,TR,2020-02-22 17:27:33,41.77,34.87,42.57,86,100,11.56
322,Buraydah,SA,2020-02-22 17:25:09,26.33,43.98,73.4,33,0,2.24
323,Mitsamiouli,KM,2020-02-22 17:27:33,-11.38,43.28,77.0,88,75,5.82
324,Sorland,NO,2020-02-22 17:27:33,67.67,12.69,41.56,77,100,18.32
325,Lodwar,KE,2020-02-22 17:27:34,3.12,35.6,91.38,34,36,18.21
326,Turku,FI,2020-02-22 17:27:34,60.43,22.28,42.8,81,75,21.92
327,Mount Gambier,AU,2020-02-22 17:25:06,-37.83,140.77,50.0,93,0,6.93
328,Tuy Hoa,VN,2020-02-22 17:27:34,13.08,109.3,75.24,78,85,22.26
329,Lazaro Cardenas,MX,2020-02-22 17:27:34,17.96,-102.2,88.52,40,0,6.64
330,Estrela,BR,2020-02-22 17:27:35,-28.06,-50.94,69.35,34,0,6.38
331,Lasa,IT,2020-02-22 17:27:35,46.62,10.7,53.6,34,40,3.18
332,Ginir,ET,2020-02-22 17:26:35,7.13,40.7,65.86,41,7,3.58
333,Mazatlan,MX,2020-02-22 17:25:13,23.22,-106.42,81.0,74,75,2.24
334,Jacareacanga,BR,2020-02-22 17:27:36,-6.22,-57.75,82.69,77,98,2.24
335,Kavaratti,IN,2020-02-22 17:24:53,10.57,72.64,82.38,74,100,6.11
336,Kaeo,NZ,2020-02-22 17:27:36,-35.1,173.78,62.01,100,34,14.38
337,Esperance,AU,2020-02-22 17:27:36,-33.87,121.9,68.0,72,90,8.05
338,Balabac,PH,2020-02-22 17:24:03,7.99,117.06,79.86,77,17,20.33
339,Codajas,BR,2020-02-22 17:27:37,-3.84,-62.06,75.27,95,100,1.7
340,Sosnovo-Ozerskoye,RU,2020-02-22 17:27:37,52.52,111.54,4.86,96,100,5.64
341,Kaiwaka,NZ,2020-02-22 17:27:37,-36.17,174.45,60.01,73,31,3.0
342,Ambulu,ID,2020-02-22 17:27:37,-8.35,113.61,80.44,81,66,4.97
343,Yar-Sale,RU,2020-02-22 17:27:37,66.83,70.83,17.8,91,94,19.26
344,Rockport,US,2020-02-22 17:27:38,28.02,-97.05,64.4,52,1,10.29
345,Andenes,NO,2020-02-22 17:26:08,69.31,16.12,36.0,75,100,21.92
346,Thunder Bay,CA,2020-02-22 17:27:38,48.4,-89.32,39.0,55,75,2.24
347,Puquio,PE,2020-02-22 17:27:38,-14.7,-74.13,49.42,66,88,0.72
348,Mayskiy,RU,2020-02-22 17:25:27,47.69,40.1,33.8,99,75,6.71
349,Palana,RU,2020-02-22 17:27:39,59.12,159.97,2.62,94,100,7.94
350,Port-Cartier,CA,2020-02-22 17:27:39,50.03,-66.87,33.01,63,75,8.05
351,Tougue,GN,2020-02-22 17:27:39,11.47,-11.6,87.22,25,82,0.83
352,Kieta,PG,2020-02-22 17:27:39,-6.22,155.63,80.91,75,12,4.94
353,Charters Towers,AU,2020-02-22 17:23:31,-20.1,146.27,75.07,88,100,11.63
354,Monteagudo,BO,2020-02-22 17:27:39,-19.82,-63.98,75.2,53,20,4.7
355,Ust-Tsilma,RU,2020-02-22 17:27:40,65.44,52.15,31.6,86,100,12.26
356,Grindavik,IS,2020-02-22 17:27:40,63.84,-22.43,32.0,70,75,3.36
357,Parrsboro,CA,2020-02-22 17:26:06,45.4,-64.33,37.0,59,75,18.34
358,Matay,EG,2020-02-22 17:27:40,28.42,30.78,55.4,49,0,9.33
359,Severnoye,RU,2020-02-22 17:27:40,56.35,78.36,21.42,96,98,5.73
360,Jambi,ID,2020-02-22 17:27:41,-1.6,103.62,73.24,98,75,2.53
361,Glenwood Springs,US,2020-02-22 17:27:41,39.55,-107.32,43.0,67,1,2.53
362,Nivala,FI,2020-02-22 17:27:41,63.92,25.0,32.0,95,100,5.01
363,Alugan,PH,2020-02-22 17:27:41,12.22,125.48,77.27,82,16,11.63
364,Tiznit,MA,2020-02-22 17:27:41,29.58,-9.5,69.91,15,0,18.92
365,Manokwari,ID,2020-02-22 17:27:42,-0.87,134.08,71.58,89,85,5.14
366,Guerrero Negro,MX,2020-02-22 17:27:42,27.98,-114.06,62.78,68,100,11.41
367,Laredo,US,2020-02-22 17:24:10,27.51,-99.51,59.0,50,90,10.29
368,Novikovo,RU,2020-02-22 17:27:42,51.15,37.89,29.75,98,78,4.72
369,Monrovia,LR,2020-02-22 17:25:21,6.3,-10.8,91.4,59,40,12.75
370,Kalemie,CD,2020-02-22 17:27:42,-5.95,29.19,67.55,90,95,2.93
371,Tirthahalli,IN,2020-02-22 17:27:43,13.7,75.23,71.58,36,13,3.94
372,Payakumbuh,ID,2020-02-22 17:27:43,-0.22,100.63,67.66,97,57,3.62
373,Katobu,ID,2020-02-22 17:27:43,-4.94,122.53,76.32,91,100,1.99
374,Caravelas,BR,2020-02-22 17:27:43,-17.71,-39.25,81.88,84,55,16.02
375,Troitsko-Pechorsk,RU,2020-02-22 17:27:44,62.71,56.2,32.76,85,100,11.81
376,Bumba,CD,2020-02-22 17:27:44,2.18,22.47,82.92,36,98,2.82
377,Manta,EC,2020-02-22 17:22:45,-0.95,-80.73,84.2,79,75,2.24
378,Taksimo,RU,2020-02-22 17:27:44,56.34,114.88,0.45,92,100,0.27
379,Kalaleh,IR,2020-02-22 17:27:44,37.38,55.49,55.4,76,90,6.93
380,Saint-Joseph,RE,2020-02-22 17:27:45,-21.37,55.62,78.8,73,47,2.24
381,Yulara,AU,2020-02-22 17:27:45,-25.24,130.99,77.0,17,0,8.05
382,Grand Gaube,MU,2020-02-22 17:27:45,-20.01,57.66,78.8,83,40,3.36
383,Aratoca,CO,2020-02-22 17:27:45,6.69,-73.02,77.0,73,40,6.93
384,Sesheke,ZM,2020-02-22 17:27:46,-17.48,24.3,84.2,58,76,2.24
385,Upernavik,GL,2020-02-22 17:25:26,72.79,-56.15,-17.97,97,22,0.36
386,Sheridan,US,2020-02-22 17:27:46,44.83,-106.92,37.0,58,1,1.12
387,Shelburne,CA,2020-02-22 17:27:46,44.08,-80.2,37.99,59,1,13.87
388,Donji Milanovac,RS,2020-02-22 17:27:46,44.46,22.15,35.19,77,28,5.93
389,Sarangani,PH,2020-02-22 17:27:47,5.4,125.46,80.65,76,66,20.27
390,Hampton,US,2020-02-22 17:27:47,37.03,-76.35,48.99,33,1,10.29
391,Saint Anthony,US,2020-02-22 17:25:28,45.02,-93.22,41.0,74,1,5.82
392,Calmar,CA,2020-02-22 17:27:47,53.27,-113.82,35.01,71,90,4.7
393,La Crosse,US,2020-02-22 17:26:43,43.8,-91.24,41.0,74,1,11.41
394,Trairi,BR,2020-02-22 17:27:47,-3.28,-39.27,76.08,92,100,2.55
395,Pisco,PE,2020-02-22 17:27:48,-13.7,-76.22,78.01,30,75,10.29
396,Magadan,RU,2020-02-22 17:25:22,59.57,150.8,-4.38,95,100,3.76
397,Palmas,BR,2020-02-22 17:27:48,-10.21,-48.36,85.03,76,100,0.56
398,Goma,CD,2020-02-22 17:27:48,-1.68,29.22,59.38,93,90,0.81
399,Olafsvik,IS,2020-02-22 17:27:48,64.89,-23.71,29.07,70,99,8.55
400,Knysna,ZA,2020-02-22 17:27:49,-34.04,23.05,64.4,93,90,5.82
401,Greeley,US,2020-02-22 17:23:30,40.42,-104.71,53.01,52,1,10.29
402,Merauke,ID,2020-02-22 17:25:06,-8.47,140.33,76.51,94,100,9.33
403,Axim,GH,2020-02-22 17:27:49,4.87,-2.24,81.86,81,100,7.83
404,Thabazimbi,ZA,2020-02-22 17:27:49,-24.59,27.41,73.71,68,28,2.24
405,El Alto,PE,2020-02-22 17:27:50,-4.27,-81.21,62.6,100,40,10.29
406,Luderitz,NA,2020-02-22 17:25:34,-26.65,15.16,73.4,60,0,27.51
407,Benicarlo,ES,2020-02-22 17:26:50,40.42,0.43,57.0,74,97,2.48
408,Olinda,BR,2020-02-22 17:26:08,-8.01,-34.86,86.0,70,40,9.17
409,Akhmeta,GE,2020-02-22 17:27:53,42.03,45.21,46.4,75,90,5.82
410,Hervey Bay,AU,2020-02-22 17:27:53,-25.3,152.85,79.0,73,40,9.17
411,Sabha,LY,2020-02-22 17:27:53,27.04,14.43,59.81,36,0,9.04
412,Ust-Nera,RU,2020-02-22 17:27:53,64.57,143.2,-27.35,99,100,0.81
413,Tartus,SY,2020-02-22 17:27:53,34.89,35.89,57.2,71,40,6.93
414,Riyadh,SA,2020-02-22 17:27:34,24.69,46.72,71.6,28,0,9.17
415,Chingola,ZM,2020-02-22 17:23:33,-12.53,27.88,68.95,92,59,3.04
416,Amapa,BR,2020-02-22 17:27:54,1.0,-52.0,81.72,89,88,4.21
417,Valparaiso,CL,2020-02-22 17:27:54,-33.04,-71.63,66.2,67,20,3.36
418,Peniche,PT,2020-02-22 17:27:54,39.36,-9.38,71.6,63,5,10.29
419,San Carlos De Bariloche,AR,2020-02-22 17:26:40,-41.15,-71.31,73.4,32,0,4.7
420,Paragould,US,2020-02-22 17:27:55,36.06,-90.5,43.0,48,1,11.41
421,Nuqui,CO,2020-02-22 17:27:55,5.71,-77.27,82.4,78,75,6.93
422,Zhigansk,RU,2020-02-22 17:26:07,66.77,123.37,-16.2,98,80,5.21
423,Skibbereen,IE,2020-02-22 17:27:55,51.55,-9.27,46.4,81,75,13.87
424,Constitucion,CL,2020-02-22 17:27:55,-35.33,-72.42,65.26,64,12,8.59
425,Minsk,BY,2020-02-22 17:24:35,53.9,27.57,39.2,80,75,24.61
426,Naples,IT,2020-02-22 17:27:56,40.83,14.25,59.0,30,0,5.82
427,Praia Da Vitoria,PT,2020-02-22 17:27:56,38.73,-27.07,64.4,63,40,4.29
428,Bubaque,GW,2020-02-22 17:27:56,11.28,-15.83,78.76,70,32,18.59
429,Neuquen,AR,2020-02-22 17:24:28,-38.95,-68.06,78.8,24,0,10.29
430,Bodo,NO,2020-02-22 17:27:57,67.28,14.4,37.0,93,75,26.4
431,Ventspils,LV,2020-02-22 17:27:57,57.39,21.56,42.8,100,75,28.86
432,Port Hardy,CA,2020-02-22 17:25:08,50.7,-127.42,33.8,100,40,4.7
433,Mao,ES,2020-02-22 17:27:57,39.89,4.27,55.4,82,20,10.29
434,Aksum,ET,2020-02-22 17:27:57,14.12,38.72,72.75,31,48,15.28
435,Klaksvik,FO,2020-02-22 17:27:58,62.23,-6.59,37.4,64,83,8.05
436,Rio Casca,BR,2020-02-22 17:27:58,-20.23,-42.65,85.01,71,85,2.93
437,Sitka,US,2020-02-22 17:27:58,57.05,-135.33,33.8,86,90,6.93
438,Sibu,MY,2020-02-22 17:27:58,2.3,111.82,77.0,94,75,5.82
439,College,US,2020-02-22 17:27:59,64.86,-147.8,10.4,84,90,2.59
440,Scottsbluff,US,2020-02-22 17:27:59,41.87,-103.67,52.0,27,1,12.75
441,Kirakira,SB,2020-02-22 17:27:59,-10.45,161.92,77.0,85,23,5.99
442,San Vicente,AR,2020-02-22 17:27:19,-26.62,-54.13,72.0,46,0,6.91
443,Durban,ZA,2020-02-22 17:27:59,-29.86,31.03,78.01,88,75,14.99
444,Syracuse,IT,2020-02-22 17:28:00,37.09,15.28,59.0,87,20,4.7
445,Gorontalo,ID,2020-02-22 17:28:00,0.54,123.06,73.8,92,49,5.1
446,Le Mee-Sur-Seine,FR,2020-02-22 17:24:29,48.53,2.63,55.99,76,90,13.87
447,Stubbekobing,DK,2020-02-22 17:28:00,54.89,12.04,44.01,81,98,16.11
448,Lakes Entrance,AU,2020-02-22 17:28:00,-37.88,147.98,55.0,96,0,6.04
449,Korla,CN,2020-02-22 17:25:47,41.76,86.15,42.01,52,0,3.0
450,Alta Floresta,BR,2020-02-22 17:28:01,-9.88,-56.09,77.11,87,99,4.29
451,Puerto Ayacucho,VE,2020-02-22 17:28:01,5.66,-67.62,96.8,37,40,9.17
452,Brightwater,NZ,2020-02-22 17:28:01,-41.38,173.12,55.0,83,62,3.31
453,Medea,DZ,2020-02-22 17:28:01,36.26,2.75,60.8,72,20,10.29
454,Key Largo,US,2020-02-22 17:23:30,25.09,-80.45,75.99,60,75,21.92
455,Jagodina,RS,2020-02-22 17:28:02,43.98,21.26,44.6,45,30,2.24
456,Siyabuswa,ZA,2020-02-22 17:28:02,-25.11,29.04,80.6,53,68,6.04
457,Aklavik,CA,2020-02-22 17:28:02,68.22,-135.01,-2.2,83,90,3.36
458,Manassas Park,US,2020-02-22 17:28:03,38.78,-77.47,51.01,23,1,8.05
459,Ouadda,CF,2020-02-22 17:28:03,8.08,22.4,83.14,19,20,7.2
460,Ikom,NG,2020-02-22 17:28:03,5.97,8.71,92.12,30,1,1.77
461,Vao,NC,2020-02-22 17:28:04,-22.67,167.48,78.62,73,1,12.88
462,Campbellsville,US,2020-02-22 17:28:04,37.34,-85.34,45.0,32,1,5.82
463,Polunochnoye,RU,2020-02-22 17:28:04,60.87,60.42,22.05,89,98,7.63
464,Anloga,GH,2020-02-22 17:28:05,5.79,0.9,87.8,74,20,14.99
465,Touros,BR,2020-02-22 17:28:05,-5.2,-35.46,86.0,74,75,12.75
466,Cruz Alta,BR,2020-02-22 17:28:06,-28.64,-53.61,68.0,52,5,6.93
467,Mandalgovi,MN,2020-02-22 17:28:06,45.76,106.27,19.51,62,87,13.71
468,Atar,MR,2020-02-22 17:28:07,20.52,-13.05,93.81,7,74,11.56
469,Umm Kaddadah,SD,2020-02-22 17:28:07,13.6,26.69,73.8,11,16,14.79
470,Trenggalek,ID,2020-02-22 17:28:07,-8.05,111.72,73.51,88,71,2.53
471,Eregli,TR,2020-02-22 17:28:07,37.51,34.05,38.01,81,99,2.19
472,Bengkulu,ID,2020-02-22 17:28:08,-3.8,102.27,74.3,89,84,3.96
473,La Ronge,CA,2020-02-22 17:28:08,55.1,-105.28,35.6,51,75,11.41
474,Souillac,MU,2020-02-22 17:28:08,-20.52,57.52,78.8,83,40,3.36
475,Hokitika,NZ,2020-02-22 17:28:08,-42.72,170.97,54.45,73,0,9.69
476,Shingu,JP,2020-02-22 17:28:08,33.73,135.98,49.87,62,0,19.73
477,Otta,NO,2020-02-22 17:28:09,61.77,9.54,13.42,84,52,6.76
478,Sola,VU,2020-02-22 17:27:31,-13.88,167.55,81.54,82,3,14.65
479,Faya,SA,2020-02-22 17:28:09,18.39,42.45,66.2,55,100,5.82
480,Vila Franca Do Campo,PT,2020-02-22 17:28:10,37.72,-25.43,62.6,63,20,5.82
481,Funadhoo,MV,2020-02-22 17:28:10,6.15,73.27,83.66,77,100,15.05
482,Dingle,PH,2020-02-22 17:24:55,11.0,122.67,70.88,92,3,12.06
483,Bambanglipuro,ID,2020-02-22 17:28:10,-7.95,110.28,75.61,91,93,1.43
484,Albury,AU,2020-02-22 17:28:10,-36.08,146.92,69.01,72,0,6.93
485,Barcelona,ES,2020-02-22 17:28:11,41.39,2.16,61.0,82,80,3.36
486,Nouadhibou,MR,2020-02-22 17:25:43,20.93,-17.03,68.0,72,20,23.04
487,Husavik,IS,2020-02-22 17:28:11,66.04,-17.34,24.78,79,100,3.71
488,Voyvozh,RU,2020-02-22 17:28:11,62.89,54.96,32.0,86,100,13.82
489,Aykhal,RU,2020-02-22 17:28:11,66.0,111.5,-5.8,76,75,4.47
490,Akranes,IS,2020-02-22 17:28:12,64.32,-22.07,32.0,85,97,6.93
491,Yoichi,JP,2020-02-22 17:28:12,43.2,140.77,24.35,88,97,19.24
492,Huarmey,PE,2020-02-22 17:28:12,-10.07,-78.15,85.55,42,100,11.77
493,Kortkeros,RU,2020-02-22 17:28:12,61.81,51.58,35.6,64,100,8.95
494,Tazovskiy,RU,2020-02-22 17:28:12,67.47,78.7,9.5,89,94,18.05
495,Rock Sound,BS,2020-02-22 17:28:13,24.9,-76.2,71.02,75,6,25.93
496,Biu,NG,2020-02-22 17:28:13,10.61,12.19,87.26,14,2,14.03
497,Kamyshla,RU,2020-02-22 17:28:13,54.12,52.14,29.21,97,100,6.49
498,Gunjur,GM,2020-02-22 17:28:13,13.2,-16.73,87.8,52,49,11.41
499,Gat,IL,2020-02-22 17:25:22,31.61,34.76,57.2,82,37,3.36
500,Lujan,AR,2020-02-22 17:28:14,-34.57,-59.1,75.0,53,0,5.82
501,Pacific Grove,US,2020-02-22 17:24:00,36.62,-121.92,59.0,76,40,3.36
502,West Odessa,US,2020-02-22 17:28:14,31.84,-102.5,52.0,57,20,12.75
503,Kenosha,US,2020-02-22 17:28:14,42.57,-88.05,44.01,51,1,17.22
504,Krasnoselkup,RU,2020-02-22 17:28:15,65.7,82.47,4.32,87,72,13.47
505,Vanimo,PG,2020-02-22 17:28:15,-2.67,141.3,81.5,83,67,14.76
506,Anamur,TR,2020-02-22 17:28:15,36.08,32.84,51.8,87,75,4.7
507,Amot,NO,2020-02-22 17:28:15,59.57,7.99,28.06,81,12,18.5
508,Dembi Dolo,ET,2020-02-22 17:28:16,8.53,34.8,76.03,43,35,4.12
509,Svetlogorsk,BY,2020-02-22 17:28:16,52.63,29.73,37.4,75,97,17.16
510,Barao De Melgaco,BR,2020-02-22 17:28:16,-16.19,-55.97,86.0,62,75,6.06
511,Khammam,IN,2020-02-22 17:28:16,17.25,80.15,69.42,86,0,5.5
512,Gamba,GA,2020-02-22 17:28:16,-2.65,10.0,79.86,87,99,6.06
513,Dunedin,NZ,2020-02-22 17:26:28,-45.87,170.5,52.0,66,50,7.05
514,Bongandanga,CD,2020-02-22 17:28:17,1.5,21.05,82.22,43,71,1.66
515,Kingsland,US,2020-02-22 17:28:17,30.8,-81.69,57.0,71,40,18.34
516,Rinteln,DE,2020-02-22 17:28:18,52.19,9.08,51.01,81,75,24.16
517,San Policarpo,PH,2020-02-22 17:28:18,12.18,125.51,77.27,82,16,11.63
518,Half Moon Bay,US,2020-02-22 17:28:18,37.46,-122.43,62.01,76,20,11.41
519,Jos,NG,2020-02-22 17:28:18,9.92,8.9,86.0,19,18,10.29
520,Maniitsoq,GL,2020-02-22 17:28:18,65.42,-52.9,9.86,87,100,12.64
521,Bandarbeyla,SO,2020-02-22 17:28:19,9.49,50.81,77.27,77,0,17.72
522,Kovdor,RU,2020-02-22 17:28:19,67.57,30.48,32.67,94,100,9.66
523,Nemuro,JP,2020-02-22 17:28:19,43.32,145.57,34.57,84,100,19.57
524,Vaitape,PF,2020-02-22 17:28:19,-16.52,-151.75,81.46,77,3,10.83
525,Cam Ranh,VN,2020-02-22 17:28:20,11.92,109.16,77.0,83,40,18.34
526,Kalabo,ZM,2020-02-22 17:28:20,-14.97,22.68,73.76,84,88,6.93
527,Marsh Harbour,BS,2020-02-22 17:28:20,26.54,-77.06,69.42,68,0,23.69
528,Prince Rupert,CA,2020-02-22 17:27:26,54.32,-130.32,39.2,86,90,9.17
529,Changping,CN,2020-02-22 17:28:20,40.22,116.22,39.99,68,0,2.24
530,Rindal,NO,2020-02-22 17:28:21,63.06,9.21,35.6,80,78,29.97
531,Jurm,AF,2020-02-22 17:28:21,36.86,70.83,24.98,43,0,9.66
532,Pouebo,NC,2020-02-22 17:28:21,-20.4,164.57,70.88,93,9,4.09
533,Mahon,ES,2020-02-22 17:27:57,39.89,4.27,55.4,82,20,10.29
